price,qty,timestamp,bs,ml,bucket
7394.500000,0.016675,1527856981.499600,b,m,201806011243
7394.400000,0.140700,1527856984.663000,b,l,201806011243
7394.500000,0.073300,1527856984.668100,b,l,201806011243
7394.300000,0.045869,1527857007.436300,b,m,201806011243
7394.300000,0.083200,1527857007.446600,b,m,201806011243
7394.300000,0.220871,1527857007.449500,b,m,201806011243
7390.200000,0.486042,1527857031.479100,s,m,201806011243
7389.600000,0.500000,1527857031.496000,s,m,201806011243
7387.900000,0.013958,1527857031.498900,s,m,201806011243
7388.300000,0.002500,1527857049.573400,s,m,201806011244
7388.900000,0.088000,1527857082.584500,s,m,201806011244
7390.100000,0.166000,1527857098.564900,s,l,201806011244
7387.900000,0.065834,1527857098.569600,s,l,201806011244
7387.600000,0.019166,1527857098.572700,s,l,201806011244
7388.600000,0.009500,1527857108.019200,s,m,201806011245
7388.300000,0.200000,1527857108.023400,s,m,201806011245
7387.600000,0.980834,1527857108.026900,s,m,201806011245
7386.700000,0.008804,1527857108.030200,s,m,201806011245
7386.600000,1.000000,1527857108.032900,s,m,201806011245
7386.600000,1.000000,1527857108.036100,s,m,201806011245
7386.200000,0.061000,1527857108.039900,s,m,201806011245
7386.200000,1.739862,1527857108.043200,s,m,201806011245
7386.200000,0.226100,1527857113.084300,s,l,201806011245
7394.400000,0.001000,1527857117.217500,b,m,201806011245
7394.300000,0.014852,1527857133.743400,b,m,201806011245
7394.500000,0.835148,1527857133.746200,b,m,201806011245
7394.100000,0.011829,1527857167.101300,b,l,201806011246
7394.500000,0.164852,1527857167.107700,b,l,201806011246
7394.500000,0.047257,1527857182.380700,s,l,201806011246
7390.000000,0.053243,1527857182.387400,s,l,201806011246
7391.900000,1.000000,1527857201.117600,b,m,201806011246
7390.000000,0.077000,1527857206.169900,s,l,201806011246
7390.100000,0.020000,1527857237.654100,b,m,201806011247
7390.000000,0.004900,1527857243.750100,s,l,201806011247
7390.100000,1.000000,1527857251.266300,s,m,201806011247
7390.000000,1.000000,1527857251.270500,s,m,201806011247
7390.100000,0.100000,1527857270.699100,s,m,201806011247
